id,y,T,Ma,x1,x2,x3,x4,x5,z1,z2,z3,z4,z5,w1,w2,w3,w4,w5
1094,502.8424075,0,,0.769826754,0.349604702,1.649873883,-1.666945971,-1.299590459,-0.867235509,0.685996876,-0.201986951,0.137113422,-0.81618199,1.305432567,0.16962605,1.164770661,0.562138522,0.130391156
4881,507.4212788,0,,0.133453422,-0.071633218,1.462673723,1.148812585,-0.797506911,1.172247341,-0.442763478,1.05520581,-1.515578642,0.963392426,0.722718979,-0.418812469,-1.005169013,-0.152536687,0.309557852
4075,513.0816194,1,-1.795119109,-0.73172273,0.212155627,-0.475201205,-1.088329827,0.39262282,-0.952093315,-1.936527707,-0.682887794,1.226865679,-0.96163111,2.170715643,0.489533734,-0.220123129,-1.982327685,-1.255180305
1980,494.7997849,1,-0.38615715,-0.440265605,-0.764179895,1.159267489,1.201691068,1.352287989,1.600681726,1.29370675,-2.802314983,1.192491321,0.087275828,-0.643521924,0.412115665,-0.250424068,-0.41737227,-2.418260123
1997,509.1732833,0,,0.829747717,-0.185530243,-0.223816081,1.388058814,0.079424485,0.501231786,0.053308858,-0.090753311,-0.335387667,0.500883933,1.804493194,0.831109166,-0.343525021,-0.475378621,1.218575101
3652,506.4881866,0,,-0.61709708,0.085984289,-0.56531364,0.765034293,0.055608064,0.8067513,-0.690722089,0.408473912,-1.658346538,-0.726225236,0.620834409,0.472735514,0.470447472,-0.345191329,-0.279420353
2113,480.1286367,0,,-0.856344666,-1.065357564,1.047634877,-1.155189675,-0.443815102,1.648105974,-0.945004391,0.845820606,-1.297569698,-0.890901749,-0.070723299,-0.311626728,-0.031160003,0.447005668,0.946486288
4961,459.4082536,0,,-1.209945175,0.633393118,0.588632571,-1.226616751,-2.108129799,-1.020445323,1.111894027,-0.08101549,-1.408326993,-0.697771424,-1.404716985,-1.659097077,-0.300208787,-0.70210356,1.141997943
2920,498.2001241,1,-2.259494746,0.108780972,-2.440300192,-0.754123136,0.6394804,-1.730790448,0.278719234,-1.065829131,-1.165267312,-0.621062584,1.501786295,1.457327082,0.769895153,0.498604518,-0.943178593,-0.358313567
4912,501.166637,0,,0.665615426,0.372293283,-1.145569928,0.413126623,-0.109350879,-1.672136105,1.234167001,-1.127143022,-1.869710598,-0.407758816,2.338447429,-1.060453447,-0.510000474,0.553125875,1.138877168
2238,505.3933687,1,2.166923449,1.971668864,-0.397206555,-1.05849476,-0.881142763,-0.097068967,1.863822147,2.756602401,-1.65838252,0.562375692,0.231852115,-0.005474526,-0.744756771,-0.250523462,0.007685683,-1.033210982
3305,485.6393695,0,,-1.333687683,1.178182478,-2.534276878,1.060758531,-0.292688516,-0.395015821,-0.391761247,0.561123641,0.754989715,-1.423501822,-0.59230612,-0.208849201,0.733242474,1.972018004,0.370696385
3916,481.5265408,0,,-0.150408912,-0.201417048,0.018450695,-0.453076703,-0.297934507,-0.775601664,-0.669686829,-1.074137059,0.995955586,1.35871682,0.498746268,-0.594379776,2.270414724,0.565047182,-0.097998214
3289,505.8357644,1,-1.270830753,1.714591795,-0.551374527,-0.001081771,-1.697652707,-0.259358777,-1.578266192,-0.418020747,1.144016973,-1.22617303,-0.741529035,0.583864515,0.821773622,-1.043480522,0.086436307,-1.851633469
4430,491.4526212,0,,-0.835346733,0.627584124,-0.634806234,0.72202233,0.118485623,-0.006304902,1.904618651,2.033987645,-0.007084279,-1.044546556,-1.174879186,0.625427025,-1.20089177,-2.018377762,-1.094840571
4696,510.7575732,0,,-1.827915533,1.021551471,0.319310369,-1.052714942,0.273980168,0.08900274,0.30418649,2.467315169,0.347959735,-0.56799672,-0.158333534,-1.054502688,0.347387543,0.37478559,-0.373855424
3578,493.4471004,1,-2.811527145,-0.001652603,-0.383541242,0.238091049,-0.029529458,-1.034823447,-1.040075353,-0.426188936,-0.210956025,0.414439692,1.626278678,0.722349057,1.217022207,-1.591534209,0.882837432,0.332281692
4396,505.9440376,1,4.162499985,-0.722902942,1.338293549,1.011526478,0.75263238,-1.12812116,1.141293612,1.275121318,1.335621954,-1.334564445,1.633667457,-0.580574538,0.506413622,0.124480244,0.881113465,0.726314813
3345,498.9783854,1,-1.464120503,1.204700391,0.679698573,0.579645946,-1.019732552,0.352841548,0.3083738,-1.297749867,0.539032437,-0.457969676,0.889560232,1.245650256,0.741170546,-0.311106229,1.032938458,0.574922212
1481,540.1157169,1,1.367046302,0.515739705,0.979846073,1.018857405,1.132799149,-0.493846126,-0.009138213,-2.877533564,-0.087511401,-0.269446641,-1.317397895,-0.185231536,0.794838406,-1.747850871,0.059419126,0.863309162
1213,485.7686866,0,,-1.030319575,0.320672108,-2.562148997,0.264743544,0.233161218,0.021055707,-0.610080474,0.414665861,0.801313951,-0.559806169,0.609440349,0.358263284,-0.722342541,-0.414047293,-0.603814997
2085,537.0397148,1,6.06423171,0.212020433,-0.373043238,-1.139008187,1.54018748,-0.032611479,2.009014454,1.044836014,0.327091638,1.879194679,-1.607156348,-0.428141371,-0.26411908,-0.514009943,-0.375325348,-0.755160381
4263,526.1333651,1,-0.933788636,1.014750384,-0.407412256,1.676746174,2.271382717,-1.124135175,-1.302141212,-0.535223375,-0.182034205,0.131617487,0.165752749,0.143060959,1.646161004,-0.414624777,1.554365392,-0.384705121
4827,506.4679413,1,-3.124143092,-2.088296794,-0.49476862,1.21539516,-2.041160135,-0.158323236,-0.307822911,-0.368684463,-0.72000417,-2.064925197,-0.580188841,1.215979774,-1.422899197,0.066106878,0.248787015,-1.436637297
4391,496.0434736,1,-4.235876241,-1.309712955,-1.934906584,0.383614419,0.113564013,-0.284763943,-1.036631979,-0.17908521,-0.264086221,0.437510842,1.844489108,-0.275793506,1.271887119,0.272345777,-0.960165156,0.95740079
413,501.0097117,1,2.832527291,-1.255805936,-0.694301375,-1.028750322,-1.113114735,-0.116386248,0.714171957,0.4953412,0.398428048,1.931849167,0.209332102,-0.317223975,-1.006552759,-1.155187636,1.427620497,1.074215164
2476,475.7099206,1,-0.938770439,0.48323413,1.166494431,-1.235362781,0.679336532,-0.088476961,0.066076978,0.186961414,0.049945163,2.764020153,-1.93588278,-0.792015257,0.528399539,-2.059230416,1.281257592,-0.135539662
1809,495.8017788,0,,-1.141871493,0.011158679,-1.007720427,0.272100368,-0.057236353,2.089874733,-0.281896527,0.777914515,1.594552476,-0.014072929,0.343014525,0.822690667,-0.26226836,0.425901607,-0.606621708
1535,488.5316332,0,,0.793882846,1.804632399,0.461848056,1.723471026,-2.413567938,0.059884179,-2.386005682,2.078976857,-0.438785812,-1.461810489,-0.195681729,-0.597382331,-1.782561541,0.14919396,1.279919966
2058,516.3813645,1,1.033894244,0.3744385,1.134605515,-0.81132795,0.615257295,-0.276516329,-0.74737826,0.570047863,-0.071025926,-0.708739222,-1.179667154,0.135969983,0.681332215,0.766530399,1.015352829,-0.926494889
3712,494.4585011,1,-4.089661062,-0.721704321,-1.354705094,1.693013616,-1.297687473,-1.884048492,0.681061085,-1.429983121,-2.066078417,0.570439299,-0.328970297,0.308613383,1.652133987,0.299778018,0.596294704,-0.949061203
3850,463.9349632,0,,-0.467445505,-0.746329921,0.874072922,-1.00811296,0.130642074,0.931411667,-1.340051351,0.464802014,-1.563099974,-0.352039632,-0.303435472,-1.566683028,1.142505015,1.423141209,0.3228207
8,499.8544482,0,,-0.270592784,-0.83379296,0.232311788,0.548170138,-0.58560314,-1.375609174,0.956528719,0.01536988,-0.09166408,1.388019165,-0.017692238,0.273086715,0.201826854,-0.471724443,2.295838128
1502,512.2775952,0,,-1.106337659,-0.077391517,1.176090562,1.34687396,0.093032524,0.164432601,0.410899659,0.4343188,0.531417588,-0.771860538,-1.380685238,0.828707049,-1.936714138,-0.689571639,-0.917547717
1091,488.7442413,1,0.887107115,1.162382813,0.690984926,1.710047872,-0.04696556,0.420949384,1.1190779,-0.390419234,-0.662016397,-0.432940777,0.552490725,0.994532273,0.85880463,-0.581100113,0.259293765,-1.52009909
4361,473.0655336,1,-4.245982309,-1.200242173,0.85607618,-0.913575694,-0.628415297,0.30835055,-0.058859883,0.325794864,0.092412444,-0.070724112,-0.821193983,-0.114126371,-1.484443952,-0.91634248,0.793737852,-1.84431366
3508,491.6969741,1,-1.862131996,0.659124076,-0.720263324,0.190807615,-0.105261542,-2.090266935,-1.48158658,0.655141762,1.737805466,0.369022809,-0.469806418,0.436206168,0.109241806,-0.675624234,-0.01160629,-1.010254644
2078,523.5712784,0,,-0.236691585,0.279747542,-1.442180092,2.02027264,-0.601750009,-0.019918292,-0.043125532,-0.602674257,0.848285326,2.328162275,-0.227724872,-1.198638457,2.001991643,-1.746854999,0.869306869
3093,497.9907097,0,,0.655260647,-0.090515726,0.058918994,0.939722365,0.022533422,-1.281925184,-0.483191951,1.930468635,-0.870304761,2.117331905,0.972643908,0.264201017,0.497791508,0.934015699,-0.446018771
161,498.2313599,1,0.952527339,-0.817027792,0.554308433,0.171773986,-1.380299137,0.281869627,-0.744760813,1.960626677,0.27192927,-0.047974425,1.371257537,0.051291131,0.855982672,1.080939686,0.157684488,-1.179757106
412,527.060138,1,-1.610241992,1.108702556,-0.527731958,1.051229501,-1.347171304,-1.823899618,-0.612149466,-0.977734885,-2.108406228,-0.046780452,-0.059966634,-0.888383915,1.327656227,-1.399156707,-1.070433109,-0.377341269
1920,495.835166,1,-0.535750011,-0.379627813,0.569233102,0.623951791,1.992624491,-0.948971062,-1.47529548,-1.15185049,-1.310341581,2.455858553,0.434977056,0.421006742,-1.900636685,0.422847773,0.7020963,0.913425828
1517,502.8942805,1,0.470050084,-0.651303248,0.552133682,-0.449717154,-0.429782819,1.127397299,-0.799943208,-2.227089472,-0.175492784,0.104974128,1.830193738,-0.502177237,-0.313544616,-2.130988989,0.233999476,0.89375514
3714,497.1883723,0,,0.068887988,-0.643158522,-0.281267386,0.427816028,2.023589903,0.324997726,0.658954137,-0.261049412,-0.483738987,-0.644957338,-0.474345,0.438305256,0.088156509,-0.163587321,-0.071893809
1378,480.8156789,0,,0.621980911,0.810020762,-0.320898272,-0.035793877,-0.881565413,0.695083167,3.446540177,-0.036573612,-0.93862715,1.650253226,0.048546871,0.823872432,-1.389182139,-1.305748735,-0.011829767
3678,518.6326037,0,,-0.348336013,-0.758735191,0.088258636,-0.045653036,0.765603919,-1.342199099,-0.804711643,0.780061136,-0.158315089,-0.574181803,2.267760377,-0.874737667,-0.206136736,-1.062687731,0.29542779
2016,491.7813637,1,0.991729045,-0.619703181,-0.021845288,0.0893763,-1.330901983,1.63626598,1.004015516,1.140333279,-0.353704608,-2.116046689,-0.447590397,0.525377346,1.556914334,-0.659765918,-0.357880787,0.573426864
3208,483.5132552,1,-2.171716056,-0.258412672,-0.887633432,1.851017202,-1.335394764,-0.329706902,1.849441017,-0.611392379,0.472948466,-0.922872376,0.016160675,0.411469411,-0.982206527,-0.875713781,-0.939467782,1.317983338
2301,483.1947221,1,-2.59381014,0.528192112,-1.368488642,-0.517909434,0.977925843,0.705608365,1.60837919,-0.635002139,0.297482271,0.719653425,-1.267394299,-0.127295681,1.389824878,0.315406223,0.819071227,-0.200470931
2742,483.7624849,0,,-1.467693904,-0.563945354,1.169723699,2.116295148,0.995314517,0.314527604,-0.907124126,-1.094500839,1.805608634,0.247329406,-0.969760504,-0.438656195,-0.853161179,0.369276591,0.481560957
3941,493.6197649,1,1.726124497,-0.286337054,0.281939038,1.556509132,0.030283686,-0.793675847,-0.242988948,1.380971775,1.14576852,-1.360695239,1.61097331,-1.155746773,0.576979737,0.419330342,1.223054885,-0.230705895
1916,483.1641893,1,-4.688234485,0.533201457,-0.415221051,-0.330505177,-2.47037153,-0.597399239,-0.468822245,-1.099640947,-0.038691957,0.732654434,0.272849749,-1.476521488,-1.337500437,-0.738612239,-0.519921147,0.996114453
1438,510.3123154,1,-0.923017339,-0.611822845,1.11971232,-0.250458844,0.429912082,0.478957352,1.89733511,1.074071075,-0.287025759,-0.01956235,-1.067362094,0.776035241,1.071390894,1.067387704,0.302012868,0.015432932
2177,486.5394713,0,,-1.013754667,0.760090529,-1.814292563,-0.364075466,0.70200193,0.274496829,-0.530553169,0.649301653,0.574057271,1.403706116,1.072852994,0.794391565,0.649943001,-0.432043179,1.142183887
1941,511.4985897,0,,1.065063272,-1.468368412,0.384946981,1.200210874,0.785372785,-1.131481647,1.352310575,1.662267759,-0.469579968,-0.511266773,-0.637478269,-0.086377326,-0.032261334,-1.058945627,-0.345582479
2467,492.0790195,0,,-2.129811373,-1.624473874,0.093020343,-0.431101182,-2.324790099,-0.100189156,0.920351382,-0.432977785,0.596559309,-0.588404734,-0.605539328,-0.703130639,-0.737059826,0.987229072,-0.281450139
2142,490.0094047,0,,1.206615149,2.203144228,1.108995414,-0.786059778,1.30205049,1.048978226,-0.152798154,0.058137109,0.951874139,-1.946982477,0.458638922,-0.764601406,-0.350019298,-0.112979041,-0.773304962
2831,511.4243324,0,,1.903757763,1.524355723,-0.345729356,0.371085152,-0.828195336,-0.587218176,1.401397503,-0.713324892,-0.633405846,-0.476861931,0.982328462,-0.408948617,0.380201575,-1.674806126,-0.651113439
2960,499.3400324,0,,-0.02894277,0.425355839,-0.271145563,-0.390961248,-1.036010064,-0.541303656,-0.791141952,0.002151438,1.110244033,-0.06759257,1.747632203,0.757563582,0.720107404,-0.297273776,0.89623129
259,471.0849627,0,,-3.12314774,-0.638603566,0.208508859,0.513099426,1.257475601,0.728118796,0.19828433,-0.840460846,-0.189080951,1.483563809,0.534541079,0.707543231,0.176114266,-0.5426721,0.994222697
3288,507.814149,0,,1.027809041,0.172709157,0.1866937,0.89702865,-0.599967639,-0.817439357,-1.341002594,-2.357338193,-1.633088682,-0.097697487,-0.016708094,0.199610409,-1.494053231,1.577550671,0.695737703
630,495.496055,0,,-0.945606589,-0.556881409,-0.641760562,-1.608115313,1.860960324,0.637038645,1.398183604,-1.656344476,-0.410532563,-1.500255243,0.264076072,-0.816897392,0.735134914,-0.317915715,0.55013697
3195,495.8091444,0,,-0.130438977,0.201942745,-0.42044104,-0.688138762,0.386303015,-0.824726932,0.333665986,0.346247234,0.411795797,-0.88649377,0.044156304,1.111770593,-0.321590046,0.910345943,0.860361262
1155,469.9201149,0,,2.103852225,-0.139479329,-0.446966366,-2.19765063,-0.935709619,-1.277581642,-0.179162769,-1.653699913,-0.272401831,0.157110252,-1.131597214,0.065406842,-0.402747705,-1.262195818,0.125930496
4630,497.4151429,0,,-0.703854281,0.989281147,-0.703958549,0.042388464,-0.82619917,-2.025180419,0.882370436,-1.798208691,0.730846311,-0.385364291,-1.632582471,-0.618048431,0.189344165,0.887977683,0.192826041
315,505.4313379,0,,-1.134452557,-0.639223615,-0.150619848,-0.396641045,0.580689156,1.74330036,-0.607487791,1.817499092,1.227893135,0.612845104,-0.216117079,2.028173795,1.604717448,-0.876328591,2.220964878
186,523.5378777,1,1.512749807,0.158071061,-0.962037893,-0.059105563,-2.97561771,-0.142302994,0.243666679,-1.85136424,0.993659071,0.125449429,0.543825369,0.045437932,0.59363935,-2.360818174,0.476299261,0.17765693
4347,504.3353817,0,,0.571178642,1.30476402,-0.128658916,-1.082618264,-0.395499341,-0.447121255,1.323466864,-0.874493743,0.211631023,-0.359029865,0.828592224,1.247448625,2.033300265,-0.628323943,0.763010508
3931,504.366517,1,-1.171277983,0.021237379,1.08326302,0.057346852,0.772910208,-0.658738518,-1.195977465,0.048119747,0.479068624,-0.892501884,-2.003148134,-1.526362535,0.004514167,0.665827731,0.444680855,-0.415698441
1315,484.5093262,0,,0.658904634,2.065753098,-0.54776988,-0.153618852,-0.994787064,-0.443610943,-1.847893117,-1.16132361,0.263813938,-1.673321032,0.748789407,1.387214428,-1.345202285,-1.168794095,1.193166503
2282,502.3431929,0,,0.195180529,-0.266565158,-1.826717879,-0.229078165,0.059648224,0.939083491,-0.387621444,1.734780624,-1.197856977,0.535472719,-0.989322999,0.038462857,-0.004078274,1.496416783,0.681192126
4238,501.2978303,1,2.106442646,0.19368751,0.436256843,0.870535522,0.027894719,0.216302244,-1.385140265,2.212429528,-0.720207769,0.514101152,0.006701246,1.128635066,-1.049882073,2.69475763,-1.18433015,0.676219402
3542,507.6515639,1,-2.40274557,-0.457143501,-1.436149378,0.37172758,0.325426257,0.716728281,-0.67544541,0.360267648,-0.5629893,-0.247124345,0.572960102,0.079233969,0.537104408,1.748887041,0.588972806,-1.672394557
4732,490.0284078,0,,0.111787487,0.905204998,-1.634125293,-1.643795113,0.299238433,2.396395059,0.53961268,2.724737696,-0.292049063,-0.868505594,0.992992461,1.308799599,2.387000681,1.574665733,1.138504929
1756,494.1673764,0,,1.093507122,0.403720265,0.495326031,0.952919359,-0.334741934,-1.00326435,-1.660574811,2.435181028,0.564490447,-1.949874228,0.984221589,-1.343107635,-0.660351695,1.372254519,1.337311699
2575,491.4330916,0,,-1.957088914,-1.182921079,0.373352398,-0.582728048,1.153137059,-0.391232162,0.189807955,-0.539617144,-0.240549426,-1.071078208,-0.268756919,-1.097504106,-0.650142539,-1.144422621,0.036747244
2816,534.8905366,1,3.287361868,1.479885101,0.726055457,1.959317342,0.173247045,0.037626723,0.050605399,0.327264929,0.411086322,-1.573751403,-1.035761556,-0.612071605,-1.071461448,-0.800885188,0.244166287,1.187079242
394,463.352608,1,-0.772133953,1.501570736,1.019581635,-0.323280337,-0.583972375,-0.506178925,-0.566790095,0.242868377,1.358573127,1.295295461,-0.988325799,-1.707484577,-0.148153006,-0.961120548,-0.783688412,-0.046633328
3300,487.4659827,1,1.092375715,2.375287253,0.459445836,0.042366083,-0.164152024,0.908061692,-0.101630833,-0.26845871,-0.306164958,0.933231297,-1.292881828,-0.876651756,0.008200026,1.395358447,-1.56207798,0.870884287
2304,499.2870448,0,,-0.194158441,-0.319706298,-0.240692478,0.537091036,-0.065572052,0.490938214,0.256448798,-0.014980325,0.882720275,0.264318076,-1.677470444,1.822395204,-1.506493889,-0.103911114,-2.23203729
4045,483.6956015,0,,0.612853379,-1.189132298,0.458135226,0.190642263,0.733547424,-1.418163854,-1.264845657,0.339325934,0.516216264,-0.898310552,-1.033077734,0.858297429,-0.501814822,1.316267533,0.726301693
3727,513.9044918,1,-1.290887954,-0.890592774,-0.696109595,0.578854201,-0.211157359,0.209777238,-0.344243463,-0.855889413,-0.108985542,-0.431704786,0.8500216,0.344533254,0.784766103,0.82775888,0.200650425,0.041247977
2495,485.2071937,0,,-1.565086223,0.561450173,-0.044024072,-1.713511039,-0.569282982,-2.002375399,-0.730465053,-0.440181021,-1.569823372,0.603172586,1.04501967,0.030698617,-2.101014649,0.06602495,-0.624857235
4246,512.9607939,1,2.031173808,0.896889129,-1.406005438,0.91002972,-1.35229861,0.300027229,-0.095892956,0.177117046,2.073479958,-0.358878393,-1.472962187,-0.099290147,-0.002566558,0.040866712,0.248969816,-1.64674405
4144,516.9899839,1,-1.81471096,-0.193610921,-2.122413591,-0.242680286,-1.096470405,2.027011293,0.444078599,-1.692386341,-0.147924223,-1.326171174,-0.622715551,0.440114985,1.301033868,0.452450785,2.553135794,-0.505222928
2379,506.2402287,1,-3.029313058,-0.603545145,-1.920189351,-0.126208016,-0.404442965,-1.280288888,-0.089725397,-1.622540139,1.153322932,1.524927873,0.123390468,0.859412027,-0.884867431,2.364555577,0.343917844,1.905872755
2348,500.9069566,0,,1.233430358,-0.366884812,-1.371993847,0.871659366,0.621957335,-2.067590905,-0.012608765,-0.182565254,0.255532307,-0.906161371,0.677062592,1.416988642,-1.307575334,0.165787956,0.605243603
396,500.803359,1,3.318611261,1.787065293,2.247628089,-1.105796453,-0.247791555,0.181480648,0.826702354,-0.038809992,-0.467042526,-1.445660903,0.233546236,-0.337578702,0.240498439,-1.789489913,-1.116663918,-0.052216799
2683,480.3510771,1,-3.418404893,1.099090718,-2.135966492,0.331146398,0.901609466,-0.63929844,0.270467475,-1.044295224,-2.013594918,1.45863955,0.397558514,-0.57459851,-2.033575471,1.97686379,1.661329309,0.926030882
3418,495.4284717,0,,-0.830818843,0.051271012,-0.809011219,0.050240018,-0.347832091,0.451228068,2.174574964,-0.795050549,0.813872181,0.845494993,0.266991933,-0.40929904,0.392534222,0.025979556,0.045142404
1151,519.990058,0,,2.223687855,-0.016565947,1.731559785,-0.049880782,-0.907658864,0.18440338,-0.78307183,0.838363338,1.056862046,0.445066639,-1.622983096,0.193731982,0.259666654,-0.619964246,-0.207457862
4915,497.6155729,0,,-0.387303043,-1.239359518,-0.967402206,0.722727557,-0.199768289,-1.183226625,0.367588149,-1.156330291,-0.051964183,-2.442848929,0.630811171,-1.723142418,0.988469117,-0.602971498,0.481683422
1258,515.1402609,0,,0.321323754,1.182284628,-1.044689333,1.038354115,1.345720296,0.905771751,0.450631685,-0.453377198,-0.219236658,2.704328137,0.195222509,0.035466326,-0.207749026,-0.038853382,0.468004872
1095,484.7957647,0,,1.166216961,0.893789225,0.832039231,0.252879162,0.303065915,1.856542074,0.663481852,0.568465787,0.68512975,-0.130465082,-3.090644704,-1.192027839,-1.447646274,-0.196661032,-0.567448222
4986,516.0231484,0,,0.547772882,-0.602684755,0.673257083,-1.408759794,0.372133726,-0.924163198,1.778423445,-0.045789732,-0.056831313,-1.464326591,1.245607145,2.361251651,2.381168725,1.987942684,-0.585350133
1509,495.6199009,1,-2.247761298,-0.953025095,-0.048506083,0.039068159,-0.652467893,2.052808005,0.307373507,-1.352862194,0.039597259,-0.014851155,-0.697752932,-0.180270965,1.300930401,-0.759712081,-0.736417575,0.463069669
3251,496.1598627,1,-1.819576689,-0.323386321,-0.132479678,0.965015761,-0.359158023,-1.079055815,0.108357423,-0.63494009,-0.400807324,0.128461943,-1.775247053,0.843795865,-2.244370193,1.492013324,0.192206858,0.060175519
2318,511.7332385,1,-3.031425929,-0.900589326,0.051110468,-2.645737384,1.136978058,-1.443055031,0.369414762,-0.881550925,0.274951248,0.265965506,0.231950773,0.026810957,-1.331377586,1.697598277,-0.010983804,2.166623109
4216,490.559576,0,,0.925897447,-2.155013004,-0.640172112,1.414439669,-0.454462942,-0.777857327,0.18788461,-0.412472273,1.214447506,1.748091364,-1.837813232,0.134832438,-1.025734501,0.830805615,0.264629416
2303,480.2292299,0,,-1.518717885,-2.601803471,0.140446442,-1.569059141,-0.917496014,1.48343972,0.549558156,-0.087346921,0.780933334,0.671943426,-0.559473869,-1.065705671,-0.750546005,-0.393084121,-1.988873398
1943,506.7435474,0,,-1.182501606,0.346080572,1.260725449,-0.162340357,-0.810182242,-0.420082159,-1.036528529,2.089677745,-1.312436227,-0.087602176,-0.47704839,1.008692894,-0.912335807,0.859754036,-0.780569072
4954,479.8005297,0,,1.620436444,1.082695238,0.102766246,-1.050428383,-1.241208746,-1.39983711,0.656177208,0.414937621,0.362809468,-0.522521979,-1.258984712,0.815796968,-2.131464324,-1.675693082,-0.570954889
4170,516.9929058,1,2.310548575,1.510688653,1.375665132,-0.08327945,0.574429874,0.23047461,-0.281412787,-0.017942075,-0.731867333,0.575746338,-0.174674372,1.617771206,-1.272609696,0.772440248,1.134999969,-1.365663582
1298,488.7052724,1,-1.075196965,0.362336939,1.149426052,-0.55112299,-1.01050696,-0.767319602,-0.974532453,-0.55547656,-0.932941711,-0.547047022,0.149644226,-1.121197059,-0.749245565,0.461543518,0.96065945,-1.675373826
4411,526.4779788,1,3.782702775,-0.65162829,0.59208934,-0.003728412,0.915083462,-0.306588541,0.572816629,0.302657654,0.094852983,1.368132924,-1.191620379,-0.976576934,-1.398277501,-0.245115247,0.521841204,0.214122858
4328,474.0066902,0,,-1.341659287,-0.240487821,-0.632443891,-1.047968095,0.80637468,-0.191508477,-0.572778865,-2.081015087,-0.137698948,-0.656358368,-0.636212242,1.19194349,0.283784118,0.778026718,-0.029091445
4107,480.7986392,0,,1.48696247,0.89987606,-0.501128785,0.045980516,-1.060592181,-1.756786165,0.935230056,-1.29967893,-0.808066414,-1.816462515,1.330093147,-0.207331938,0.272823098,-0.868302292,-0.043702858
2753,507.8632312,1,2.349044844,-1.029399922,0.868926586,0.333215919,1.166280245,-1.035386093,2.494131449,0.285697054,-1.525589731,0.0254171,-0.081949887,0.078023953,-0.324760724,0.275966146,1.072487233,-1.595434354
2132,537.8252484,1,1.770749705,0.282790794,0.908658133,0.187728462,0.736836427,0.477379275,-0.276422698,-1.790277227,-1.435024557,1.549451889,1.619844177,0.345864022,-0.069469358,-1.610128699,1.392917326,-0.600089891
4407,479.3944185,1,-6.725926104,-2.607227921,-1.107089721,2.501377263,-0.248794633,0.297902703,-0.152226464,-1.533850123,0.500786138,0.085062229,1.170979419,0.172553911,1.301017473,-0.061701128,2.010252469,1.257026064
3433,500.784044,0,,-0.370412817,-0.116080859,-1.267544497,0.908536239,-0.790577132,-0.86609434,0.1676459,0.696381936,-0.444752033,0.925999155,2.164695719,-0.548214361,1.099664571,-1.510113002,0.623684226
431,508.0341126,0,,0.347290734,0.707043629,-0.447175845,1.745571213,1.226923429,-0.840471528,0.913433242,-0.889090321,-2.643268629,-0.774827722,1.560198291,0.52590855,0.873292578,0.452082269,-0.076396588
2347,524.4462307,0,,0.020283725,-1.262170484,1.444323452,0.934706315,-1.464159631,-1.469736076,0.256653321,0.430708785,0.93930733,-0.745623834,0.675514997,0.771796931,1.356420256,-0.987311488,-0.281357071
2324,513.5342135,1,2.428044688,0.3772689,1.591418972,1.758894617,1.218384024,-0.156541073,-0.019339629,-0.915502337,1.02457021,-0.458353657,0.875586398,-1.660364934,0.730547288,0.243460747,-1.285005005,0.607736366
3687,495.0680456,0,,0.782257416,0.466561433,0.221069507,-1.099599774,-0.135157182,1.584916358,0.140375551,1.101134698,-0.167687203,0.54617603,-0.222722876,-0.209505656,1.339414398,1.024021445,-1.364545264
2176,495.7821745,1,-0.893220157,-0.336873857,0.577696711,-0.135513634,-1.342056133,0.792428466,-0.456003338,-0.476149823,0.115126704,1.422716038,0.692540253,0.603536105,0.560226721,-0.558429062,-0.438627872,0.581354576
1226,495.7753893,0,,0.063953433,-1.487448175,0.500650043,-0.155218457,0.430531202,-0.868825903,0.737060458,0.559137617,0.288994425,-0.139164771,-0.467373307,0.922550031,-0.696455135,0.94314535,-1.038184314
2102,499.30363,1,0.853568477,-0.171763383,2.159847275,-1.534056812,0.512494541,1.658609349,-0.944514293,1.652160971,0.294950392,-0.068814022,0.870132663,0.032123187,0.200091689,2.501545548,0.130001867,-1.249270681
2394,508.1948419,1,-2.41238122,-1.326919793,-2.042116695,-0.075673859,0.015816928,-0.636627919,-1.721309085,-0.350779775,0.070076338,0.009729613,-0.812516525,-1.857727619,0.299853474,1.067324082,1.146739205,-0.500357153
2994,491.8312306,1,-2.452531056,-0.75846182,-0.149344131,1.159106754,1.082809499,-0.003245951,1.026201516,0.760959654,-0.5375638,-0.241779088,-0.406755108,-1.621828737,0.535949512,-0.882733838,-0.424801546,-0.630037978
4567,489.8995812,0,,0.137938879,-0.065716023,-0.076808367,0.718947868,0.225420802,0.532599938,-0.22455792,0.217049861,-0.058599998,0.061087116,1.025962028,-0.622198466,-0.111775201,2.115527442,-0.833574617
4031,526.8304724,1,2.818193664,-0.583555722,1.37666537,-0.89038437,-0.967419409,0.133772979,1.303297249,-1.827090525,-0.037992716,-0.086485811,1.764046797,1.691431437,1.221490162,0.381040266,-0.807904882,-0.143012093
4699,518.5043344,0,,-1.514803664,1.811127527,1.029578825,-0.142516563,-0.139356185,-0.701863557,0.920431051,0.249939643,0.194627622,0.770032649,-1.032900092,0.240153295,-0.366592209,0.214708048,0.493643638
4948,507.2770586,1,2.208895049,-0.74627123,-0.85132025,-0.988511065,1.057103208,-1.792412969,1.256082306,1.780207658,1.128927939,-0.227977914,0.33563209,0.41677219,0.596338279,-0.47806195,-1.653585509,0.288023327
